SYSTEMNAME;NAME;DESCRIPTION;UNIT;DATATYPE;SIZE_1;MAINNR;BLOCKNR;BLOCKCNT;SUBBLNR;WGNR;WGIND;UPDATEDBY;QUANTITYGROUP;COMMENT;NORMCODE
CO2_BEP1;CO2_BEP1;CVS: CO2 sac gaz phase 1;%;Real;3;0;0;0;0;0;0;A;3;Common;3538
CO2_BEP2;CO2_BEP2;CVS: CO2 sac gaz phase 2;%;Real;3;0;0;0;0;0;0;A;3;Common;3539
CO2_BEP3;CO2_BEP3;CVS: CO2 sac gaz phase 3;%;Real;3;0;0;0;0;0;0;A;3;Common;3540
LIBR3541;CMP_LIB2;SURV: Compteur défaut Libre 2;-;Real;0;0;0;0;0;0;0;A;3;Common;3541
CO2_RG;CO2_RG;EBH01: Conc. CO2 EGR Baie 1;%;Real;2;0;0;0;0;0;0;A;3;Common;3542
LIBR3543;TMP_LIB2;SURV: Temporaire Libre 2;-;Real;4;0;0;0;0;0;0;A;3;Common;3543
CO2APCA;SECU_047;SURV:Boole déclenchement sécu 47;-;Real;0;0;0;0;0;0;0;A;3;Common;3544
LIBR3545;CMP_LIB3;SURV: Compteur défaut Libre 3;-;Real;0;0;0;0;0;0;0;A;3;Common;3545
LIBR3546;TMP_IND;SURV: Temporaire INDICOM;-;Real;0;0;0;0;0;0;0;A;3;Common;3546
LIBR3547;SECU_048;SURV:Boole déclenchement sécu 48;-;Real;0;0;0;0;0;0;0;A;3;Common;3547
COAPCA;SECU_049;SURV:Boole déclenchement sécu 49;-;Real;0;0;0;0;0;0;0;A;3;Common;3548
CODIES;CODIES;FDV: Passage COLow/COHigh Baie 1;ppm;Real;2;0;0;0;0;0;0;A;3;Common;3549
LIBR3550;SECU_050;SURV:Boole déclenchement sécu 50;-;Real;0;0;0;0;0;0;0;A;3;Common;3550
COGKH;COGKH;FDV: Emission CO en g/kWh;g/kW.h;Real;1;0;0;0;0;0;0;A;3;Common;3551
LIBR3552;SECU_D1;SURV: Booléen afficher messages;-;Real;0;0;0;0;0;0;0;A;3;Common;3552
COMGS;COMGS;FDV: Débit massique CO Baie 1;mg/s;Real;1;0;0;0;0;0;0;A;3;Common;3553
COMGS_2;COMGS_2;FDV: Débit massique CO Baie 2;mg/s;Real;1;0;0;0;0;0;0;A;3;Common;3554
COMPA;COMPA;FDV: Compatibilité 5 gaz Baie 1;-;Real;1;0;0;0;0;0;0;A;3;Common;3555
COMPA_2;COMPA_2;FDV: Compatibilité 5 gaz Baie 2;-;Real;1;0;0;0;0;0;0;A;3;Common;3556
LIBR3557;SECU_D2;SURV: Booléen refroidis. moteur;-;Real;0;0;0;0;0;0;0;A;3;Common;3557
COUNTER;COUNTER;PTCC compt.stab.air comb./dil.;;Real;0;0;0;0;0;0;0;A;3;Common;3558
CS_H;Buff_Act;ECU: Vxx_scr_nh3_load_ms;g;Real;1;0;0;0;0;0;0;A;3;Common;3559
LIBR3560;SECU_D3;SURV: Booléen arrêt moteur;-;Real;0;0;0;0;0;0;0;A;3;Common;3560
CSE;CSE;FDV: Conso. spécifique effective;g/kW.h;Real;1;0;0;0;0;0;0;A;3;Common;3561
LIBR3562;Buff_Req;ECU: Vxx_scr_nh3_load_ms_sp;g;Real;1;0;0;0;0;0;0;A;3;Common;3562
CVS_SYNC;CVS_SYNC;CVS: Synchronisation CVS;-;Real;0;0;0;0;0;0;0;A;3;Common;3563
CYCLEOPT;CYCLEOPT;DYN: Choix type de cycle;-;Real;0;0;0;0;0;0;0;A;3;Common;3564
D;D;FDV: Coefficient D;-;Real;4;0;0;0;0;0;0;A;3;Common;3565
DEBIT;MdlNH3Nx;ECU: Vxx_scr_nox_nh3_stoe_fac;-;Real;2;0;0;0;0;0;0;A;3;Common;3566
DELT;DELT;FDV:Delta Rég. moteur/Rég. frein;rpm;Real;0;0;0;0;0;0;0;A;3;Common;3567
LIBR3568;QMADBAct;ECU: Vxx_scr_urea_inj_dm_mes;mg/s;Real;1;0;0;0;0;0;0;A;3;Common;3568
DEPDIFF;DEPDIFF;ESS: choix départ différé;-;Real;1;0;0;0;0;0;0;A;3;Common;3569
LIBR3570;QMADBReq;ECU: Vxx_scr_urea_inj_dm_sp;mg/s;Real;1;0;0;0;0;0;0;A;3;Common;3570
LIBR3571;SNOx_Up;ECU: Vxx_(sens)_down_nox_volc;ppm;Real;0;0;0;0;0;0;0;A;3;Common;3571
LIBR3572;SNOx_Dw;ECU: Vxx_(sens)_up_nox_volc;ppm;Real;0;0;0;0;0;0;0;A;3;Common;3572
DFB_VENT;DFB_VENT;API: Retour déf. bloquant ventil;0/1;Real;0;0;0;0;0;0;0;A;3;Common;3573
LIBR3574;SNH3;ECU: NH3_ppm;ppm;Real;1;0;0;0;0;0;0;A;3;Common;3574
LIBR3575;SECU_051;SURV:Boole déclenchement sécu 51;-;Real;0;0;0;0;0;0;0;A;3;Common;3575
LIBR3576;SECU_052;SURV:Boole déclenchement sécu 52;-;Real;0;0;0;0;0;0;0;A;3;Common;3576
DFN_VENT;DFN_VENT;API: Retour déf. normal ventil;0/1;Real;0;0;0;0;0;0;0;A;3;Common;3577
DFQ_VENT;DFQ_VENT;API: Retour déf. qualité ventil;0/1;Real;0;0;0;0;0;0;0;A;3;Common;3578
DIST_KP1;DIST_KP1;DYN: Distance parcourue phase 1;km;Real;3;0;0;0;0;0;0;A;3;Common;3579
DIST_KP2;DIST_KP2;DYN: Distance parcourue phase 2;km;Real;3;0;0;0;0;0;0;A;3;Common;3580
DIST_KP3;DIST_KP3;DYN: Distance parcourue phase 3;km;Real;3;0;0;0;0;0;0;A;3;Common;3581
LIBR3582;SECU_053;SURV:Boole déclenchement sécu 53;-;Real;0;0;0;0;0;0;0;A;3;Common;3582
DIST_KTS;DIST_KTS;DYN: distance totale parcourue;km;Real;3;0;0;0;0;0;0;A;3;Common;3583
LIBR3584;SECU_054;SURV:Boole déclenchement sécu 54;-;Real;0;0;0;0;0;0;0;A;3;Common;3584
DLOSS;SECU_055;SURV:Boole déclenchement sécu 55;-;Real;0;0;0;0;0;0;0;A;3;Common;3585
LIBR3586;SECU_056;SURV:Boole déclenchement sécu 56;-;Real;0;0;0;0;0;0;0;A;3;Common;3586
DOPO1;SECU_057;SURV:Boole déclenchement sécu 57;-;Real;0;0;0;0;0;0;0;A;3;Common;3587
DOPR1;SECU_058;SURV:Boole déclenchement sécu 58;-;Real;0;0;0;0;0;0;0;A;3;Common;3588
DPFAP;DPFAP;FDV: Delta Pr. FAP;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3589
E;E;FDV: Coefficient E;-;Real;4;0;0;0;0;0;0;A;3;Common;3590
EFF_CO;SECU_059;SURV:Boole déclenchement sécu 59;-;Real;0;0;0;0;0;0;0;A;3;Common;3591
EFF_HC;SECU_060;SURV:Boole déclenchement sécu 60;-;Real;0;0;0;0;0;0;0;A;3;Common;3592
EFF_NOX;SECU_061;SURV:Boole déclenchement sécu 61;-;Real;0;0;0;0;0;0;0;A;3;Common;3593
LIBR3594;STA_EGR;PID: Retour d'état PID EGR;-;Real;0;0;0;0;0;0;0;A;3;Common;3594
LIBR3595;TX_EGR;PID: Entrée PID EGR;°C;Real;2;0;0;0;0;0;0;A;3;Common;3595
LIBR3596;CHX_EGR;PID: Choix EGR;-;Real;0;0;0;0;0;0;0;A;3;Common;3596
LIBR3597;PN_MO_PS;PCS: Debit PM sortie moteur;_Unit_5330;Real;0;0;0;0;0;0;0;A;3;Common;3597
ERR_RELA;ERR_RELA;RTC: Erreur relative RAS/EAL;-;Real;1;0;0;0;0;0;0;A;3;Common;3598
ERROR3;ERROR3;PTCC erreur 3 active;;Real;0;0;0;0;0;0;0;A;3;Common;3599
ETAIS;ETAIS;FDV: Rend. isentropique compress;-;Real;3;0;0;0;0;0;0;A;3;Common;3600
ETAT_REG;ETAT_REG;Réservé RECORDER POST MORTEM;;Real;0;0;0;0;0;0;0;A;3;Common;3601
ETATU;ETATU;FDV: Rend. isentropique turbine;-;Real;3;0;0;0;0;0;0;A;3;Common;3602
ETATVENT;ETATVENT;PTCC état bits de ventilation;;Real;0;0;0;0;0;0;0;A;3;Common;3603
LIBR3604;GF_OPT;GF: utilisation GF(0=non 1=oui);-;Real;0;0;0;0;0;0;0;A;3;Common;3604
LIBR3605;EBH4_TYP;EBH04: Type de baie;-;Real;0;0;0;0;0;0;0;A;3;Common;3605
LIBR3606;EBH4_SP;EBH04: point de piquage;-;Real;0;0;0;0;0;0;0;A;3;Common;3606
LIBR3607;EBH5_TYP;EBH05: Type de baie;-;Real;0;0;0;0;0;0;0;A;3;Common;3607
LIBR3608;EBH5_SP;EBH05: point de piquage;-;Real;0;0;0;0;0;0;0;A;3;Common;3608
FILTOPT;FILTOPT;DLS:Choix prélèv.part.sur filtre;0/1;Real;0;0;0;0;0;0;0;A;3;Common;3609
FINTRR;FINTRR;Test fin de TRR en pilotage;-;Real;0;0;0;0;0;0;0;A;3;Common;3610
LIBR3611;TRIG_CM2;SURV:Trigger activ. surv.CAN Veh;-;Real;0;0;0;0;0;0;0;A;3;Common;3611
LIBR3612;PPS_FUMB;PPS: Transformation en FUMBO;FSN;Real;0;0;0;0;0;0;0;A;3;Common;3612
LIBR3613;PPS_OPA;PPS: Transformation en OPA;%;Real;0;0;0;0;0;0;0;A;3;Common;3613
LIBR3614;PPS_NBS;PPS: Nombre de particules;_Unit_5330;Real;0;0;0;0;0;0;0;A;3;Common;3614
PAF;PAF;CAMEO: Point de mesure à froid;-;Real;0;0;0;0;0;0;0;A;3;Common;3615
LIBR3616;NOXMGS_4;FDV: Débit massique NOx Baie 4;mg/s;Real;2;0;0;0;0;0;0;A;3;Common;3616
LIBR3617;NOMGS_4;FDV: Débit massique NO Baie 4;mg/s;Real;2;0;0;0;0;0;0;A;3;Common;3617
LIBR3618;NO2MGS_4;FDV: Débit massique NO2 Baie 4;mg/s;Real;2;0;0;0;0;0;0;A;3;Common;3618
LIBR3619;NH3MGS_4;FDV: Débit massique NH3 Baie 4;mg/s;Real;2;0;0;0;0;0;0;A;3;Common;3619
LIBR3620;DIST_KP4;DYN: Distance parcourue phase 4;km;Real;3;0;0;0;0;0;0;A;3;Common;3620
LIBR3621;M_PLU_P4;DYN: Masse carburant phase 4;g;Real;2;0;0;0;0;0;0;A;3;Common;3621
LIBR3622;HCCON_P4;DYN: HC integré phase 4;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3622
LIBR3623;T_RFE_1;GMP: Temp. Roul. frein urgence 1;°C;Real;1;0;0;0;0;0;0;A;3;Common;3623
LIBR3624;T_RFE_2;GMP: Temp. Roul. frein urgence 1;°C;Real;1;0;0;0;0;0;0;A;3;Common;3624
LIBR3625;T_M1_1;GMP: Temp. Flender 1 Capteur 1;°C;Real;1;0;0;0;0;0;0;A;3;Common;3625
H2_CO;H2_CO;FDV: Rapport H2/CO Baie 1;-;Real;3;0;0;0;0;0;0;A;3;Common;3626
HC_BAP1;HC_BAP1;CVS: HC sac air phase 1;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3627
HC_BAP2;HC_BAP2;CVS: HC sac air phase 2;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3628
HC_BAP3;HC_BAP3;CVS: HC sac air phase 3;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3629
LIBR3630;T_M1_2;GMP: Temp. Flender 1 Capteur 2;°C;Real;1;0;0;0;0;0;0;A;3;Common;3630
HC_BEP1;HC_BEP1;CVS: HC sac gaz phase 1;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3631
HC_BEP2;HC_BEP2;CVS: HC sac gaz phase 2;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3632
HC_BEP3;HC_BEP3;CVS: HC sac gaz phase 3;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3633
LIBR3634;T_M1_3;GMP: Temp. Flender 1 Capteur 3;°C;Real;1;0;0;0;0;0;0;A;3;Common;3634
LIBR3635;T_M2_1;GMP: Temp. Flender 2 Capteur 1;°C;Real;1;0;0;0;0;0;0;A;3;Common;3635
LIBR3636;T_M2_2;GMP: Temp. Flender 2 Capteur 2;°C;Real;1;0;0;0;0;0;0;A;3;Common;3636
LIBR3637;T_M2_3;GMP: Temp. Flender 2 Capteur 3;°C;Real;1;0;0;0;0;0;0;A;3;Common;3637
LIBR3638;T_P1_1;GMP: Temp. Palier 1 Capteur 1;°C;Real;1;0;0;0;0;0;0;A;3;Common;3638
LIBR3639;T_P1_2;GMP: Temp. Palier 1 Capteur 2;°C;Real;1;0;0;0;0;0;0;A;3;Common;3639
LIBR3640;I_M_DERR;GMP: Secu. BV Marche Arrière;-;Real;0;0;0;0;0;0;0;A;3;Common;3640
LIBR3641;S_F_V290;GMP: Securité Temp. Flenders;-;Real;0;0;0;0;0;0;0;A;3;Common;3641
HCAPCA;P_I_HLE;ESS: Balance poids initial huile;g;Real;2;0;0;0;0;0;0;A;3;Common;3642
LIBR3643;P_F_HLE;ESS: Balance poids final huile;g;Real;2;0;0;0;0;0;0;A;3;Common;3643
LIBR3644;PESO_ACE;MES: Poids balance huile moteur;g;Real;2;0;0;0;0;0;0;A;3;Common;3644
HCHUP;SB_TEST;DYN: Entrée CAN depuis SimBox;-;Real;0;0;0;0;0;0;0;A;3;Common;3645
HCMGS;HCMGS;FDV: Débit massique HC Baie 1;mg/s;Real;1;0;0;0;0;0;0;A;3;Common;3646
LIBR3647;EM_PHASE;DYN: IM_PHASE/EM_PHASE/DYSPHASE;-;Real;3;0;0;0;0;0;0;A;3;Common;3647
HCP;TPS_PC;TIME: Durée de PC;s;Real;0;0;0;0;0;0;0;A;3;Common;3648
LIBR3649;T_FB_OUT;KMA: T° carb régulé Fuel device;°C;Real;2;0;0;0;0;0;0;A;3;Common;3649
HCP_2;LSU1;ECU: Vxx_dps_lamb;-;Real;3;0;0;0;0;0;0;A;3;Common;3650
LIBR3651;SNOxUpOf;ECU: EGSDNox_ratNOxOffs[...]S3B1;-;Real;0;0;0;0;0;0;0;A;3;Common;3651
LIBR3652;SNOxDwOf;ECU: EGSDNox_ratNOxOffs[...]S4B1;-;Real;0;0;0;0;0;0;0;A;3;Common;3652
HSC;HSC;FDV: Rapport H/C 5 gaz Baie 1;-;Real;3;0;0;0;0;0;0;A;3;Common;3653
LIBR3654;VVHSCR;FDV: VVH traverssant le SCR;_Unit_53301;Real;0;0;0;0;0;0;0;A;3;Common;3654
LIBR3655;VVHSCRBP;FDV: VVH traverssant le SCR + BP;_Unit_53301;Real;0;0;0;0;0;0;0;A;3;Common;3655
I_PBLOCK;I_PBLOCK;Etat blocage porte;;Real;0;0;0;0;0;0;0;A;3;Common;3656
INM_STAT;N_MOTCAN;CAN: Régime moteur par le CAN;rpm;Real;2;0;0;0;0;0;0;A;3;Common;3657
LIBR3658;EFFSCR;FDV: Efficacité SCR;%;Real;2;0;0;0;0;0;0;A;3;Common;3658
LIBR3659;MAF_GF;GF: Val. MAF pour sécu P_DIFF_G;kg/h;Real;2;0;0;0;0;0;0;A;3;Common;3659
IOFCL;IOFCL;FDV: Corrél. fumée/part. EGR_HP;mg/s;Real;2;0;0;0;0;0;0;A;3;Common;3660
ITQ_CONS;TYPE_ACS;BD: Type d'ACS;-;Real;0;0;0;0;0;0;0;A;3;Common;3661
LIBR3662;TAVT_FLU;FDV: T_AVT calculé;-;Real;1;0;0;0;0;0;0;A;3;Common;3662
LIBR3663;FLUX_TH;FDV: Flux thermique;-;Real;1;0;0;0;0;0;0;A;3;Common;3663
KB;KB;FDV: Fact. corr. gaz sec/hum Ba1;-;Real;2;0;0;0;0;0;0;A;3;Common;3664
KB_2;KB_2;FDV: Fact. corr. gaz sec/hum Ba2;-;Real;2;0;0;0;0;0;0;A;3;Common;3665
KH;KH;FDV: Fact. corr. humidité;-;Real;5;0;0;0;0;0;0;A;3;Common;3666
KS;KS;FDV: pouvoir comburivore carb.;-;Real;3;0;0;0;0;0;0;A;3;Common;3667
M_PLU_P1;M_PLU_P1;DYN: Masse carburant phase 1;g;Real;2;0;0;0;0;0;0;A;3;Common;3668
M_PLU_P2;M_PLU_P2;DYN: Masse carburant phase 2;g;Real;2;0;0;0;0;0;0;A;3;Common;3669
M_PLU_P3;M_PLU_P3;DYN: Masse carburant phase 3;g;Real;2;0;0;0;0;0;0;A;3;Common;3670
LIBR3671;LIBR3671;Don't use, reserved by Admin NRM;g;Real;2;0;0;0;0;0;0;A;3;Common;3671
M_PLU_T;M_PLU_T;DYN: Masse totale carburant;g;Real;2;0;0;0;0;0;0;A;3;Common;3672
MACERAT;MACERAT;DYN: Choix macération;-;Real;0;0;0;0;0;0;0;A;3;Common;3673
MAX_COMP;MAX_COMP;SURV: Max COMPA;-;Real;1;0;0;0;0;0;0;A;3;Common;3674
MAX_HSC;MAX_HSC;SURV: Max HSC;-;Real;1;0;0;0;0;0;0;A;3;Common;3675
LIBR3676;PDF_PLEX;CAMEO: Numéro du PDF de PLEX;-;Real;0;0;0;0;0;0;0;A;3;Common;3676
LIBR3677;BLC_PLEX;CAMEO: Numéro du bloc de PLEX;-;Real;0;0;0;0;0;0;0;A;3;Common;3677
LIBR3678;LIBR3678;Don't use, reserved by Admin NRM;g;Real;3;0;0;0;0;0;0;A;3;Common;3678
LIBR3679;LIBR3679;Don't use, reserved by Admin NRM;g;Real;3;0;0;0;0;0;0;A;3;Common;3679
LIBR3680;MISF_0;IND: Misfire moyenné;°vil;Real;1;0;0;0;0;0;0;A;3;Common;3680
LIBR3681;MISF_1;IND: Misfire cyl. 1;°vil;Real;1;0;0;0;0;0;0;A;3;Common;3681
LIBR3682;MISF_2;IND: Misfire cyl. 2;°vil;Real;1;0;0;0;0;0;0;A;3;Common;3682
LIBR3683;MISF_3;IND: Misfire cyl. 3;°vil;Real;1;0;0;0;0;0;0;A;3;Common;3683
LIBR3684;MISF_4;IND: Misfire cyl. 4;°vil;Real;1;0;0;0;0;0;0;A;3;Common;3684
LIBR3685;LIBR3685;Don't use, reserved by Admin NRM;g/km;Real;3;0;0;0;0;0;0;A;3;Common;3685
LIBR3686;DF_BV;ECU: Gearbox default;0/1;Real;0;0;0;0;0;0;0;A;3;Common;3686
LIBR3687;KRATZ_AU;KRZ: Arrêt d'urgence Kratzer;0/1;Real;0;0;0;0;0;0;0;A;3;Common;3687
LIBR3688;OUT1_LMH;PID: Limite haute de sortie PID1;-;Real;2;0;0;0;0;0;0;A;3;Common;3688
LIBR3689;OUT1_LML;PID: Limite basse de sortie PID1;-;Real;2;0;0;0;0;0;0;A;3;Common;3689
LIBR3690;OUT2_LMH;PID: Limite haute de sortie PID2;-;Real;2;0;0;0;0;0;0;A;3;Common;3690
LIBR3691;OUT2_LML;PID: Limite basse de sortie PID2;-;Real;2;0;0;0;0;0;0;A;3;Common;3691
LIBR3692;kp1;PID: Variable Proportionnel PID1;-;Real;5;0;0;0;0;0;0;A;3;Common;3692
LIBR3693;ki1;PID: Variable Intégrale PID1;-;Real;5;0;0;0;0;0;0;A;3;Common;3693
LIBR3694;kp2;PID: Variable Proportionnel PID2;-;Real;5;0;0;0;0;0;0;A;3;Common;3694
LIBR3695;ki2;PID: Variable Integrale PID2;-;Real;5;0;0;0;0;0;0;A;3;Common;3695
LIBR3696;ACTIVPI1;PID: Activation PID1 =f(VAL_ACT);0/1;Real;0;0;0;0;0;0;0;A;3;Common;3696
MEISTAT;MEISTAT;Statut de la tâche MEIN;;Real;2;0;0;0;0;0;0;A;3;Common;3697
MHC;ACTIVPI2;PID: Activation PID2 =f(VAL_ACT);0/1;Real;0;0;0;0;0;0;0;A;3;Common;3698
LIBR3699;VAR_REGU;PID: Sélect NRM régul PID (FDV);-;Real;0;0;0;0;0;0;0;A;3;Common;3699
LIBR3700;VAL_DEM;PID: Valeur régulation demandée;-;Real;2;0;0;0;0;0;0;A;3;Common;3700
LIBR3701;VAL_DIF;PID: Diff (VAL_ACT-VAL_DEM);-;Real;2;0;0;0;0;0;0;A;3;Common;3701
LIBR3702;VAL_ACT;PID: Valeur actuelle entrée PID;-;Real;2;0;0;0;0;0;0;A;3;Common;3702
LIBR3703;OUTPUT1;PID: Valeur sortie PID1;-;Real;2;0;0;0;0;0;0;A;3;Common;3703
LIBR3704;OUTPUT2;PID: Valeur sortie PID2;-;Real;2;0;0;0;0;0;0;A;3;Common;3704
LIBR3705;Q_INJ;RN:Actual fuel injection quantit;;Real;3;0;0;0;0;0;0;A;3;Common;3705
LIBR3706;QFIN;RN: Only for Diesel;;Real;3;0;0;0;0;0;0;A;3;Common;3706
LIBR3707;T_IN_TB;RN: Only for Diesel;;Real;3;0;0;0;0;0;0;A;3;Common;3707
LIBR3708;P_IN;RN: Intake pressure [Diesel];;Real;3;0;0;0;0;0;0;A;3;Common;3708
MIN_COMP;MIN_COMP;SURV: Min COMPA;-;Real;1;0;0;0;0;0;0;A;3;Common;3709
MIN_HSC;MIN_HSC;SURV: Min HSC;-;Real;1;0;0;0;0;0;0;A;3;Common;3710
LIBR3711;ITAC;RN: Carging efficiency [G];;Real;3;0;0;0;0;0;0;A;3;Common;3711
LIBR3712;QH0;RN: Cylinder Air Flow Rate [G];;Real;3;0;0;0;0;0;0;A;3;Common;3712
LIBR3713;TQH0ST;RN: Cylinder Air Flow Rate [G];;Real;3;0;0;0;0;0;0;A;3;Common;3713
LIBR3714;TH_X_MOD;RN: Choix type régulation N/x;;Real;3;0;0;0;0;0;0;A;3;Common;3714
LIBR3715;LIBR3715;Don't use, reserved by Admin NRM;g/km;Real;3;0;0;0;0;0;0;A;3;Common;3715
LIBR3716;LIBR3716;Don't use, reserved by Admin NRM;g;Real;3;0;0;0;0;0;0;A;3;Common;3716
LIBR3717;LIBR3717;Don't use, reserved by Admin NRM;g;Real;3;0;0;0;0;0;0;A;3;Common;3717
LIBR3718;LIBR3718;Don't use, reserved by Admin NRM;g;Real;3;0;0;0;0;0;0;A;3;Common;3718
LIBR3719;LIBR3719;Don't use, reserved by Admin NRM;g;Real;3;0;0;0;0;0;0;A;3;Common;3719
LIBR3720;LIBR3720;Don't use, reserved by Admin NRM;g/km;Real;3;0;0;0;0;0;0;A;3;Common;3720
LIBR3721;LIBR3721;Don't use, reserved by Admin NRM;g/km;Real;3;0;0;0;0;0;0;A;3;Common;3721
MODALCAL;MODALCAL;DYN: Flag calibration baies auto;-;Real;0;0;0;0;0;0;0;A;3;Common;3722
MODALOPT;MODALOPT;EBH0x: Select. configuration gaz;-;Real;0;0;0;0;0;0;0;A;3;Common;3723
N_PHASES;N_PHASES;DYN: nombre de phases de l'essai;-;Real;0;0;0;0;0;0;0;A;3;Common;3724
LIBR3725;LIBR3725;Don't use, reserved by Admin NRM;-;Real;3;0;0;0;0;0;0;A;3;Common;3725
NO2;NO2;FDV: Calcul NO2 (NOx-NO) Baie 1;ppm;Real;0;0;0;0;0;0;0;A;3;Common;3726
LIBR3727;LIBR3727;Don't use, reserved by Admin NRM;-;Real;3;0;0;0;0;0;0;A;3;Common;3727
LIBR3728;LIBR3728;Don't use, reserved by Admin NRM;-;Real;3;0;0;0;0;0;0;A;3;Common;3728
LIBR3729;LIBR3729;Don't use, reserved by Admin NRM;-;Real;3;0;0;0;0;0;0;A;3;Common;3729
NOMGS;NOXMGS;FDV: Débit massique NOx Baie 1;mg/s;Real;2;0;0;0;0;0;0;A;3;Common;3730
LIBR3731;LIBR3731;Don't use, reserved by Admin NRM;-;Real;3;0;0;0;0;0;0;A;3;Common;3731
LIBR3732;LIBR3732;Don't use, reserved by Admin NRM;-;Real;3;0;0;0;0;0;0;A;3;Common;3732
NOX_BAP1;NOX_BAP1;CVS: NOX sac air phase 1;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3733
NOX_BAP2;NOX_BAP2;CVS: NOX sac air phase 2;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3734
NOX_BAP3;NOX_BAP3;CVS: NOX sac air phase 3;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3735
LIBR3736;LIBR3736;Don't use, reserved by Admin NRM;-;Real;3;0;0;0;0;0;0;A;3;Common;3736
NOX_BEP1;NOX_BEP1;CVS: NOX sac gaz phase 1;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3737
NOX_BEP2;NOX_BEP2;CVS: NOX sac gaz phase 2;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3738
NOX_BEP3;NOX_BEP3;CVS: NOX sac gaz phase 3;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3739
LIBR3740;LIBR3740;Don't use, reserved by Admin NRM;-;Real;3;0;0;0;0;0;0;A;3;Common;3740
NOX_SA_M;LIBR3741;Don't use, reserved by Admin NRM;ppm;Real;3;0;0;0;0;0;0;A;3;Common;3741
NOXAPCA;LIBR3742;Don't use, reserved by Admin NRM;;Real;6;0;0;0;0;0;0;A;3;Common;3742
LIBR3743;LIBR3743;Don't use, reserved by Admin NRM;ppm;Real;0;0;0;0;0;0;0;A;3;Common;3743
NOXP;LIBR3744;Don't use, reserved by Admin NRM;%;Real;3;0;0;0;0;0;0;A;3;Common;3744
O2;O2;EBH01: Conc. O2 Baie 1;%;Real;2;0;0;0;0;0;0;A;3;Common;3745
O2R;O2R;FDV: Pourcentage 02 réel Baie 1;%;Real;2;0;0;0;0;0;0;A;3;Common;3746
O2R_2;O2R_2;FDV: Pourcentage 02 réel Baie 2;%;Real;2;0;0;0;0;0;0;A;3;Common;3747
LIBR3748;LIBR3748;Don't use, reserved by Admin NRM;-;Real;3;0;0;0;0;0;0;A;3;Common;3748
P_A_ABP;P_A_ABP;FDV: Pr. Abs. amont boitier pap;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3749
P_A_ACA;P_A_ACA;FDV: Pr. Abs. entrée catalyseur;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3750
P_A_APC;P_A_APC;FDV: Pr. Abs. after compressor 1;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3751
P_A_APE;P_A_APE;FDV:Pr. Abs. ap. échan.air sural;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3752
P_A_APT;P_A_APT;FDV: Pr. Abs. after turbine 1;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3753
P_A_AVC;P_A_AVC;FDV: Pr.Abs. before compressor 1;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3754
P_A_AVE;P_A_AVE;FDV: Pr. Abs. avant échangeur;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3755
P_A_AVT;P_A_AVT;FDV: Pr. Abs. before turbine 1;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3756
P_A_AVT1;LIBR3757;Don't use, reserved by Admin NRM;mbar;Real;0;0;0;0;0;0;0;A;3;Common;3757
P_A_AVT2;P_A_AVT2;FDV: Pr. Abs. before turbine 2;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3758
P_A_COL;P_A_COL;FDV: Pr. Abs. Collecteur;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3759
P_A_EAU;P_A_EAU;FDV: Pr. Abs. eau moteur;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3760
P_A_ECH;P_A_ECH;FDV: Pr. Abs. échappement;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3761
P_ABP;P_ABP;FDV: Pr. amont Boitier papillon;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3762
P_ACA;P_ACA;FDV: Pr. avant catalyseur;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3763
P_AIRSEC;PPAR;FDV: Pr. partielle air sec;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3764
P_APC;P_APC;FDV: Pr. Rel. after compressor 1;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3765
P_APE;P_APE;FDV: Pr. après échangeur air sur;mbar;Real;1;0;0;0;0;0;0;A;3;Common;3766
